t_s,t_utc,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,r_norm_m,v_norm_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_deg,lon_deg,alt_m,lat_rad,lon_rad,alt_km,B_N_nT,B_E_nT,B_D_nT,Bx_ecef_T,By_ecef_T,Bz_ecef_T,Bx_eci_T,By_eci_T,Bz_eci_T,B_norm_T,B_norm_nT,q_eci_from_body_w,q_eci_from_body_x,q_eci_from_body_y,q_eci_from_body_z,q_eci_from_body_norm,omega_body_x_radps,omega_body_y_radps,omega_body_z_radps,omega_body_x_degps,omega_body_y_degps,omega_body_z_degps,yaw_eci_from_body_rad,pitch_eci_from_body_rad,roll_eci_from_body_rad,yaw_eci_from_body_deg,pitch_eci_from_body_deg,roll_eci_from_body_deg,Bx_body_T,By_body_T,Bz_body_T,B_body_norm_T,Bx_magnetometer_T,By_magnetometer_T,Bz_magnetometer_T,B_magnetometer_norm_T,det_R_eci_from_body,RT_R_minus_I_fro,RT_R_minus_I_11,RT_R_minus_I_12,RT_R_minus_I_13,RT_R_minus_I_21,RT_R_minus_I_22,RT_R_minus_I_23,RT_R_minus_I_31,RT_R_minus_I_32,RT_R_minus_I_33,q_kalman_w,q_kalman_x,q_kalman_y,q_kalman_z,q_kalman_norm,q_kalman_error_angle_rad,q_kalman_error_angle_deg,P_kalman_ww,P_kalman_xx,P_kalman_yy,P_kalman_zz,sigma_kalman_w,sigma_kalman_x,sigma_kalman_y,sigma_kalman_z,omega_kalman_x_radps,omega_kalman_y_radps,omega_kalman_z_radps,omega_kalman_x_degps,omega_kalman_y_degps,omega_kalman_z_degps,omega_kalman_error_x_radps,omega_kalman_error_y_radps,omega_kalman_error_z_radps,omega_kalman_error_norm_radps,omega_kalman_error_norm_degps,mag_bias_kalman_x_T,mag_bias_kalman_y_T,mag_bias_kalman_z_T,mag_bias_kalman_x_uT,mag_bias_kalman_y_uT,mag_bias_kalman_z_uT,sigma_kalman_omega_x_radps,sigma_kalman_omega_y_radps,sigma_kalman_omega_z_radps,sigma_kalman_mag_bias_x_T,sigma_kalman_mag_bias_y_T,sigma_kalman_mag_bias_z_T,sigma_kalman_mag_bias_x_uT,sigma_kalman_mag_bias_y_uT,sigma_kalman_mag_bias_z_uT,innovation_kalman_x_T,innovation_kalman_y_T,innovation_kalman_z_T,innovation_kalman_norm_T
100.0,2026-01-01T12:01:40.000,6829090.26915129,-92677.12554757505,754794.6164083466,-842.5056125607477,-922.9725873965489,7517.008495281559,6871301.031593334,7620.177873410631,1421507.6070926748,6678167.158620915,772125.2432541704,6.491927463347076,77.98342472854519,493435.27156929247,0.11330550903604997,1.3610675234942788,493.43527156929247,31465.952349882504,-1202.375447488311,-610.9787929889518,5.617330995310312e-07,-3.13625428397035e-06,3.133326545507905e-05,-2.887082876273181e-06,-1.161189308995468e-06,3.1340733095150884e-05,3.149484337295998e-05,31494.84337295998,0.981021313320017,0.08690294616339404,-0.1733307350804805,-0.0012316803366064857,0.9999999999999999,0.0017523805754556575,-0.0034870060233006795,-5.012404214351349e-05,0.10040401107431568,-0.19979072827182573,-0.0028718960669591952,-0.03460918861679687,-0.34677677027986625,0.18276934708491996,-1.982960440114672,-19.868845370214014,10.47191221232759,7.975909392236803e-06,4.293557175152426e-06,3.016414088346968e-05,3.149484337295998e-05,1.0417556993107265e-05,3.687142158767811e-06,2.975189815439814e-05,3.173792612621815e-05,1.0,1.1824661140514877e-16,-1.1102230246251565e-16,4.6225132213362105e-18,-5.039480137478302e-18,4.6225132213362105e-18,0.0,2.7953367307419474e-17,-5.039480137478302e-18,2.7953367307419474e-17,0.0,0.978631578662946,0.09221120208692368,-0.18353973561872747,0.009512775744347099,1.0,0.03184718504719204,1.8247092925762476,5.354643144026352e-06,0.0001511606967753052,0.00013651794170121972,0.0025453106011554525,0.002314010186672987,0.012294742647786704,0.011684089254247406,0.050451071357855745,0.002002615701683575,-0.0036607290749999066,3.765476623725361e-05,0.11474142769309877,-0.20974432593832446,0.002157459183946339,0.00025023512622791757,-0.00017372305169922712,8.77788083807671e-05,0.00031702119217923207,0.01816397632807578,5.8591968483219554e-08,-2.3332364699101902e-08,1.4527187904051514e-07,0.058591968483219556,-0.023332364699101903,0.14527187904051514,0.00034769893188969455,0.00028376164914360795,0.0008320338531038478,4.7295317784276284e-07,4.819235846314002e-07,2.8255075050962946e-07,0.47295317784276286,0.48192358463140017,0.28255075050962947,2.4478839385929983e-06,-1.207947003892443e-06,-4.79981857259244e-07,2.771579752475532e-06
110.0,2026-01-01T12:01:50.000,6820245.869365744,-101900.96919863202,829916.7945000287,-926.3561797325009,-921.777255775022,7507.273300459531,6871309.875992882,7620.168074838327,1433657.7052842018,6666463.512993014,847224.4247715162,7.126355063734166,77.8630963715347,493499.44042296614,0.12437835952833154,1.3589673974809304,493.49944042296613,31489.66134535724,-1149.8068955073948,238.42228187315095,2.530220118358042e-07,-4.292260285067501e-06,3.1216824858295485e-05,-4.080587422716475e-06,-1.0867362025233225e-06,3.1227319504536886e-05,3.151154824388571e-05,31511.54824388571,0.9770509894481125,0.0955092516733803,-0.1903868193281634,-0.0014852236735494143,1.0,0.001753861306469684,-0.0034862366681512598,-5.514796432419208e-05,0.10048885071201352,-0.19974664746881732,-0.0031597456045142393,-0.042313950042661454,-0.38089508575494074,0.20304460196968616,-2.424410751971911,-21.823680851031668,11.633598745776698,7.866730212710294e-06,4.915417614389966e-06,3.0115293426485365e-05,3.151154824388571e-05,7.352957484462417e-06,5.331397036965461e-06,3.134426571920626e-05,3.263361413650478e-05,1.0,2.6012847306952526e-16,-1.1102230246251565e-16,-2.2252465900911932e-18,-5.3370629017924727e-17,-2.2252465900911932e-18,0.0,1.2851318079867405e-17,-5.3370629017924727e-17,1.2851318079867405e-17,2.220446049250313e-16,0.9756916136938631,0.10090399857317832,-0.19451540236266046,0.002831304134391032,0.9999999999999999,0.01632533940802402,0.9353730471983781,6.91856200066562e-06,0.00014147565170631439,0.00013324242131614375,0.0028471432686906772,0.002630315950730182,0.01189435377422054,0.01154306810670992,0.05335862881194266,0.0020022939305379055,-0.0034777605930335085,-0.00010799293095298382,0.1147229915644828,-0.19926100413773432,-0.006187539160853684,0.0002484326240682214,8.476075117751312e-06,-5.284496662879174e-05,0.0002541322550343071,0.014560705651608065,8.481672974725454e-08,4.1559041031298316e-09,1.9895364226742757e-07,0.08481672974725454,0.004155904103129831,0.19895364226742757,0.0003293941974365368,0.0002529264753820719,0.00082551214560412,4.7255068179139624e-07,4.809147251003671e-07,2.7603937875983344e-07,0.47255068179139625,0.48091472510036715,0.2760393787598334,-1.2921779519692999e-06,8.275643311177459e-08,1.3417460597922762e-06,1.8646326650965483e-06
120.0,2026-01-01T12:02:00.000,6810563.526064829,-111112.29317624916,904937.0080340516,-1010.0925948018049,-920.4686785743716,7496.615794409684,6871319.558335873,7620.157347935975,1445614.7486935032,6653926.783243476,922219.515280418,7.760746127719527,77.74255310426622,493569.48952241783,0.1354505723401061,1.356863520575984,493.5694895224178,31502.527342342346,-1097.513700251001,1087.5540765327953,-5.942775758679588e-08,-5.443058029184285e-06,3.106712292406894e-05,-5.269913054201562e-06,-1.0093366026749114e-06,3.108063376397441e-05,3.1540395354951555e-05,31540.395354951557,0.9727085834612246,0.1040915531247799,-0.20736407477423988,-0.0017608866949926601,1.0,0.0017554830390636585,-0.003485393110997547,-6.017516885748218e-05,0.10058176914514706,-0.1996983152041315,-0.003447783207020797,-0.050935836347054966,-0.41483949451824126,0.22393420543097728,-2.9184084486553057,-23.768552211235676,12.830484859810555,7.757194309399041e-06,5.5385623465575e-06,3.006570808622628e-05,3.154039535495156e-05,7.943246851744166e-06,4.498405869594973e-06,2.9341226870535043e-05,3.0728462704527824e-05,1.0000000000000002,6.508431704018834e-17,0.0,4.385297336469573e-18,3.701569406767228e-17,4.385297336469573e-18,0.0,-2.699243824209142e-17,3.701569406767228e-17,-2.699243824209142e-17,0.0,0.9715865218994147,0.10567537049802456,-0.21178370810273378,8.669348053840362e-05,1.0,0.010337169893960364,0.5922762070336256,7.350375215654617e-06,0.0001314083656788576,0.00013125146600877365,0.0031456243424664468,0.00271115754165165,0.011463348798621526,0.011456503219079268,0.05608586579938342,0.0018880281147035179,-0.0034833942035633588,-0.00012031084246267784,0.10817604257455327,-0.1995837862445152,-0.006893303502774772,0.00013254507563985937,1.998907434188138e-06,-6.013567360519566e-05,0.00014556267360576035,0.008340126852250412,7.396583204061968e-08,-2.5045349298351185e-08,1.3935565460579617e-07,0.07396583204061968,-0.025045349298351186,0.1393556546057962,0.00031955866791546014,0.0002269734126024914,0.0008166507886920196,4.723206355254827e-07,4.797151251676985e-07,2.700463254717433e-07,0.4723206355254827,0.4797151251676985,0.27004632547174334,-1.60363320877212e-07,-1.4502594100823488e-06,-7.769229365841261e-07,1.6530511185700435e-06
130.0,2026-01-01T12:02:10.000,6800044.432369709,-120309.96582398788,979846.040408342,-1093.7045402318372,-919.047018002705,7485.03729821104,6871330.07742917,7620.145694029336,1457376.0617106229,6640558.789946109,997101.3012753789,8.39509739368433,77.62177490509946,493645.3875330123,0.14652209054538617,1.3547555433358947,493.6453875330123,31504.585093502952,-1045.4811193299747,1935.9643277771838,-3.753700369938422e-07,-6.587507028237049e-06,3.0884360428076285e-05,-6.453900985316899e-06,-9.289976828830186e-07,3.090087370835966e-05,3.1581321545544444e-05,31581.321545544444,0.9679957381258323,0.11264766515226982,-0.2242554762865982,-0.002058120851239525,1.0,0.0017572457666797194,-0.0034844750979289023,-6.520595026372139e-05,0.10068276599797851,-0.19964571692976033,-0.003736025749251193,-0.06053034627440625,-0.44858726304210195,0.24551486156480057,-3.4681333739889046,-25.702156915637335,14.066965375401743,7.647424545917779e-06,6.162485484446199e-06,3.001533842940229e-05,3.1581321545544444e-05,8.59801733374248e-06,6.705739655649642e-06,3.0658492697707486e-05,3.253976061522382e-05,1.0,1.685734018734783e-17,0.0,-8.393298956759516e-19,-1.350038446771586e-18,-8.393298956759516e-19,0.0,-1.1813461838701188e-17,-1.350038446771586e-18,-1.1813461838701188e-17,0.0,0.966243621615443,0.11587242040677993,-0.2300781055645695,0.0033032130367009064,1.0,0.01744893742220263,0.999750471280093,8.533295669861644e-06,0.00012268312866108765,0.00012949558974073474,0.0034459527883858206,0.0029211805267496983,0.011076241630674534,0.011379612899423897,0.05870223835924675,0.0019078629465155575,-0.00351879942637063,-7.523352412211468e-05,0.10931249472473496,-0.20161235608409217,-0.004310563410092842,0.0001506171798358381,-3.432432844172788e-05,-1.002757385839329e-05,0.00015480389730934533,0.008869609968002089,7.990071004399334e-08,2.2853696293874e-09,1.8236222537749987e-07,0.07990071004399335,0.0022853696293874,0.18236222537749988,0.0003157288102957033,0.0002050198689142705,0.0008067697598402512,4.721272879985376e-07,4.784782602410871e-07,2.646509910064497e-07,0.4721272879985376,0.47847826024108714,0.26465099100644973,5.9936910272646e-07,4.2685018286813086e-07,6.052659262200043e-07,9.527807939713302e-07
140.0,2026-01-01T12:02:20.000,6788689.8844999485,-129492.8571775811,1054634.6888024579,-1177.1817140961957,-917.5124502825823,7472.539247081174,6871341.431976539,7620.133114558726,1468938.9954795346,6626361.459529451,1071860.5832941611,9.029405598294261,77.50074152059305,493727.10051741166,0.15759285718824334,1.3526431122714255,493.72710051741166,31495.88163549677,-993.694709876504,2783.2058000873935,-6.945532566846137e-07,-7.72448165421653e-06,3.066878221655697e-05,-7.631405784440899e-06,-8.457314553791166e-07,3.068828127735218e-05,3.1634225511292354e-05,31634.225511292356,0.9629142366311111,0.1211754016109869,-0.241054035404526,-0.002376331781155117,1.0,0.0017591494817592837,-0.003483482352847729,-7.024060204375288e-05,0.10079184083743295,-0.1995888368264767,-0.004024490047565024,-0.0711603127684079,-0.48211351411034115,0.26786940070588827,-4.077185590460676,-27.62306960474341,15.347786121146072,7.537543192624074e-06,6.786682765681581e-06,2.9964155308578735e-05,3.1634225511292354e-05,7.17203348533538e-06,6.818844088748301e-06,3.0180841117719463e-05,3.1761893356575195e-05,1.0,1.1826002380021373e-16,-1.1102230246251565e-16,-1.6456657359948104e-17,2.362381728651258e-17,-1.6456657359948104e-17,0.0,9.13497632804115e-19,2.362381728651258e-17,9.13497632804115e-19,0.0,0.961698040588506,0.12436866108946301,-0.24422588455606353,-0.004799185331992179,1.0,0.010508463025907695,0.6020905805537852,9.838471404817535e-06,0.00011569354331286672,0.00012936419461813083,0.0037193871270248422,0.0031366337696354567,0.010756093310903672,0.011373838165638318,0.060986778296814814,0.0019154558269441591,-0.003448621367273755,-0.00019476946859784636,0.10974753472764132,-0.19759144948342156,-0.011159468528662416,0.0001563063451848754,3.4860985573973834e-05,-0.00012452886655409348,0.00020286547381328707,0.011623335458423072,8.401935650020099e-08,-2.735033784240892e-09,1.7766070494834256e-07,0.08401935650020098,-0.002735033784240892,0.17766070494834257,0.00031613320317978747,0.0001861305565983794,0.0007931778438926425,4.719549614917119e-07,4.770044276631452e-07,2.598884354764112e-07,0.4719549614917119,0.47700442766314516,0.2598884354764112,-8.427556638240762e-07,-2.197056169674995e-07,1.9490941902534068e-07,8.924670014400672e-07
150.0,2026-01-01T12:02:30.000,6776501.281610938,-138659.8391049661,1129293.7653180636,-1260.5138313703058,-915.8651656284028,7459.123190192049,6871353.6205788115,7620.119611078831,1480300.928376552,6611336.823998278,1146488.1770578404,9.663667476191312,77.37943244439433,493814.59195276076,0.16866281527742913,1.350525869479205,493.81459195276074,31476.47596945378,-942.1403223002864,3628.8369117904185,-1.0167209884098854e-06,-8.852873065676857e-06,3.0420676226698484e-05,-8.801297347606614e-06,-7.595546740373043e-07,3.04431415407648e-05,3.169896883456745e-05,31698.96883456745,0.957466001984122,0.12967257553225853,-0.25775280333517087,-0.00271487978236522,1.0,0.0017611941756349738,-0.003482414577443334,-7.52794165904121e-05,0.10090899316690624,-0.19952765780233703,-0.004313192854837724,-0.08289658660074348,-0.5153908913682748,0.29108756890017073,-4.749624548263332,-29.529722874887636,16.67808916670334,7.427673423235355e-06,7.410653364406875e-06,2.991214651952024e-05,3.169896883456745e-05,7.946362019964368e-06,8.082082142355065e-06,3.023574206829492e-05,3.229032083347215e-05,1.0000000000000002,2.2642028827057796e-16,0.0,1.777269733903219e-17,-1.1248081432034385e-17,1.777269733903219e-17,2.220446049250313e-16,-2.3211679721697784e-17,-1.1248081432034385e-17,-2.3211679721697784e-17,0.0,0.9558358390559062,0.13472322068529052,-0.2611948939918937,-0.002174841841929869,0.9999999999999998,0.012697434714559688,0.7275094197871692,1.2755566985321141e-05,0.0001113674971759598,0.00012915293086456666,0.003956425522198481,0.0035714936630660767,0.010553079985291489,0.011364547103363454,0.06290012338778424,0.001933712501606079,-0.00346027826429953,-0.00016047955720209316,0.11079356513371275,-0.19825934048521707,-0.009194801325808213,0.00017251832597110512,2.2136313143804147e-05,-8.520014061168106e-05,0.000193679253188676,0.011097003786956827,8.484715412194896e-08,1.3057230938052824e-08,1.9691758644850344e-07,0.08484715412194896,0.013057230938052824,0.19691758644850343,0.00032021450765729905,0.00016989322860075032,0.0007764117707978768,4.718367906156692e-07,4.753242676099986e-07,2.555345177549997e-07,0.4718367906156692,0.4753242676099986,0.2555345177549997,2.7627263967790394e-07,4.241991583957192e-07,2.4883618076417154e-07,5.640841624044527e-07
160.0,2026-01-01T12:02:40.000,6763480.125618428,-147809.78544608224,1203814.0981174922,-1343.690625220567,-914.1053682220004,7444.7907904712565,6871366.641734052,7620.105185258505,1491459.2664868091,6595487.020640849,1220974.9146089144,10.297879759644424,77.25782689557894,493907.8227491918,0.17973190778027748,1.3484034522636819,493.9078227491918,31446.438726394936,-890.8040922366606,4472.42233073616,-1.3416124889174252e-06,-9.971591052643077e-06,3.014037242332207e-05,-9.962462793985584e-06,-6.704887255927964e-07,3.0165781640054185e-05,3.17753772913576e-05,31775.3772913576,0.9516530963573071,0.13813699908418092,-0.27434487393596113,-0.0030730803160012622,1.0,0.0017633798384134366,-0.0034812714511641687,-8.03226850991486e-05,0.101034222419551,-0.19946216149109033,-0.0046021508553395615,-0.09581878504064996,-0.5483891770249346,0.3152668730588918,-5.490011980900511,-31.420385374181325,18.06346124656118,7.317940775376727e-06,8.03390166608513e-06,2.9859316282123365e-05,3.17753772913576e-05,8.296854338448622e-06,7.90148073557402e-06,3.024843568081335e-05,3.234561872749358e-05,1.0,1.2082407709802107e-16,0.0,-4.447246141795752e-18,-7.240547293485598e-17,-4.447246141795752e-18,0.0,-4.513200963981542e-17,-7.240547293485598e-17,-4.513200963981542e-17,0.0,0.9496974793021068,0.14167037872418983,-0.27928598381839925,0.0018817125066303976,0.9999999999999999,0.016158478095537346,0.9258125982288782,1.491799281358079e-05,0.00011022417614893918,0.00013114980626377436,0.0041439212344563155,0.003862381753993356,0.010498770220789632,0.01145206558939366,0.06437329597322414,0.001885686180174477,-0.0034962693505552066,-9.87217256124026e-05,0.10804185961014326,-0.20032147782775864,-0.005656338223839231,0.00012230634176104045,-1.4997899391037874e-05,-1.839904051325399e-05,0.00012458853443604064,0.007138397198905449,8.680209338613114e-08,3.18410778561088e-08,2.1142173025549248e-07,0.08680209338613114,0.031841077856108804,0.2114217302554925,0.0003258782749808584,0.00015573547499319658,0.0007559264108753099,4.717442715429721e-07,4.7338417840799204e-07,2.516761150461956e-07,0.4717442715429721,0.473384178407992,0.25167611504619564,6.990240220522531e-07,-5.190271183932866e-07,3.438682372517747e-07,9.360924621127928e-07
170.0,2026-01-01T12:02:50.000,6749628.021010194,-156941.57215241616,1278186.5325602489,-1426.7018482910576,-912.2332761864486,7429.543824388671,6871380.493837759,7620.0898388805645,1502411.4440747737,6578814.29172277,1295311.6454473194,10.932039178155545,77.13590379642523,494006.7512696029,0.19080007761582923,1.346275492749214,494.0067512696029,31405.851818534295,-839.672431107813,5313.53353924842,-1.6689632456006033e-06,-1.1079565797071094e-05,2.9828241656946877e-05,-1.1113808279845317e-05,-5.785595102472192e-07,2.985656965098232e-05,3.186324241052712e-05,31863.24241052712,0.9454777203886032,0.14656648353758522,-0.29082338668124963,-0.0034502045512866996,1.0000000000000002,0.0017657064588496771,-0.0034800526311881946,-8.537069747775294e-05,0.10116752795107646,-0.19939232825048078,-0.0048913806595633855,-0.1100160978802139,-0.5810748556488199,0.34051347509630303,-6.303458087034419,-33.29313680985092,19.509984990351228,7.208474560596253e-06,8.65593899745047e-06,2.9805684549992592e-05,3.186324241052712e-05,8.139762786434793e-06,6.998783177594803e-06,2.958601333363529e-05,3.147333616197142e-05,1.0,1.1651560866767652e-16,-1.1102230246251565e-16,1.466371222152055e-17,2.0139826247336337e-17,1.466371222152055e-17,0.0,-2.0810219056857977e-18,2.0139826247336337e-17,-2.0810219056857977e-18,0.0,0.9436155217077722,0.14509992942769748,-0.297543477046855,0.0019070760640204412,1.0,0.017830217206434962,1.0215961937302642,1.697923783993661e-05,0.00011277804759881224,0.00013390381515984058,0.004299819839190749,0.0041205870746698955,0.010619700918519893,0.011571681604669244,0.06557301151533876,0.0017847897670570196,-0.0035280771897939923,-7.745849574272591e-05,0.10226092097050456,-0.20214393277157167,-0.00443804489349025,1.9083308207342494e-05,-4.802455860579771e-05,7.912201735027027e-06,5.227938233868003e-05,0.002995387963557141,8.494230738782336e-08,8.609777186370129e-09,1.8190426906627957e-07,0.08494230738782337,0.008609777186370128,0.18190426906627957,0.0003325164444502229,0.0001433617515645963,0.0007342434827381052,4.716626132755653e-07,4.7132723360614974e-07,2.4825869390562947e-07,0.4716626132755653,0.47132723360614975,0.24825869390562946,5.006701906853884e-07,-1.969942039184543e-06,-2.625679596989506e-07,2.049459492414517e-06
180.0,2026-01-01T12:03:00.000,6734946.674644824,-166054.0774262754,1352401.932337304,-1509.537273987634,-910.249121558079,7413.384181728559,6871395.175183053,7620.073573841561,1513154.9240537789,6561320.984166426,1369489.2376642039,11.56614245801715,77.01364174952805,494111.33335072256,0.2018672676471093,1.3441416174806307,494.1113333507226,31354.80807733621,-788.7320157669685,6151.7493681006745,-1.998505522198118e-06,-1.2175749546251158e-05,2.9484694448339116e-05,-1.2254260728075013e-05,-4.837973127358012e-07,2.9515913372548026e-05,3.196232325797378e-05,31962.323257973778,0.9389422124342063,0.1549588392377965,-0.30718152961274414,-0.003845479945031598,1.0,0.0017681740242122808,-0.0034787577523917416,-9.04237422550913e-05,0.10130890903202633,-0.19931813716046307,-0.005180898798995497,-0.12558813587967688,-0.6134106164956552,0.3669431210086234,-7.1956701428209895,-35.14583943371896,21.024292155152374,7.099409210128326e-06,9.276285303821794e-06,2.9751286154995993e-05,3.196232325797378e-05,6.92903655583553e-06,8.437407455578452e-06,2.957614390376931e-05,3.152696751005441e-05,1.0,2.3245011388710875e-16,0.0,3.6929213123118625e-17,-9.927596393500033e-18,3.6929213123118625e-17,0.0,-3.003831691129418e-17,-9.927596393500033e-18,-3.003831691129418e-17,2.220446049250313e-16,0.9373762799600608,0.15266989553801721,-0.31294911812567905,-0.008970074080434763,1.0,0.016397356690125094,0.9394993335147728,2.0388266164594256e-05,0.00011886028736671084,0.00013575979796923387,0.0044469981117024986,0.00451533677200209,0.01090230651590345,0.011651600661249675,0.06668581642075395,0.0017933012135222376,-0.003491948909414405,-0.00020098050322460903,0.10274859093051308,-0.20007393478475602,-0.01151533459918553,2.5127189309956822e-05,-1.3191157022663172e-05,-0.00011055676096951772,0.00011414105160846399,0.006539800526349903,8.492823765076369e-08,-2.0203647909596015e-08,1.5641444690589683e-07,0.0849282376507637,-0.020203647909596015,0.15641444690589684,0.0003402189318476105,0.0001325542351306179,0.0007136834064621115,4.715837015104248e-07,4.693019123327311e-07,2.4518521320186255e-07,0.4715837015104248,0.4693019123327311,0.24518521320186254,-7.479666729911163e-07,-7.978803773016309e-07,-2.5064409030005913e-07,1.1220025402782013e-06
190.0,2026-01-01T12:03:10.000,6719437.895537701,-175146.1818597739,1426451.1806030397,-1592.1866977592451,-908.1531502567163,7396.313865347169,6871410.683960899,7620.056392151535,1523687.198447943,6543009.549217482,1443498.579073323,12.20018632181747,76.8910190142549,494221.52232544305,0.21293342067249138,1.3420014470123127,494.22152232544306,31293.410879163494,-737.969777738929,6986.656499261642,-2.329968902453546e-06,-1.3259118196802826e-05,2.9110179704709674e-05,-1.3382769470611282e-05,-3.8623666498798915e-07,2.914425904734538e-05,3.20723484154759e-05,32072.3484154759,0.9320490477742404,0.16331187558243607,-0.32341254227244887,-0.0042580908574219745,0.9999999999999999,0.0017707825201397052,-0.003477386427316839,-9.548210648879618e-05,0.1014583648395448,-0.19923956602133067,-0.005470721720826713,-0.1426457960682225,-0.6453547865473388,0.394682080115653,-8.173002079992981,-36.97610555772863,22.613617440071145,6.9908855433298296e-06,9.894470766231428e-06,2.9696169794435326e-05,3.20723484154759e-05,8.785826854564225e-06,8.828639650538185e-06,3.0764448149026805e-05,3.3190162721981274e-05,1.0,1.2392038193728195e-16,0.0,2.8340199172542272e-18,-3.781656797956483e-17,2.8340199172542272e-18,0.0,-8.776686450894791e-18,-3.781656797956483e-17,-8.776686450894791e-18,-1.1102230246251565e-16,0.9304113627273193,0.1562960446979923,-0.3315210908421408,-9.405579844780243e-05,1.0,0.023237311529545262,1.3313998778736311,2.9638425087938306e-05,0.0001275807169579609,0.0001352700791717492,0.004546643519789236,0.005444118394004515,0.011295163432104951,0.011630566588595296,0.06742880333944268,0.0017062024411236291,-0.003542053764464796,-8.901466768189385e-05,0.09775819887130228,-0.20294473151225817,-0.005100164772932085,-6.458007901607608e-05,-6.466733714795714e-05,6.467438806902331e-06,9.162029722856838e-05,0.005249456348931121,9.18462281672458e-08,2.6757378235921646e-08,1.8644387659052035e-07,0.0918462281672458,0.026757378235921645,0.18644387659052034,0.00034818363594440414,0.00012311965282968523,0.00069144471625151,4.7151258514842376e-07,4.6712354934316754e-07,2.423679401514247e-07,0.47151258514842376,0.4671235493431675,0.24236794015142474,1.3741470619195665e-06,-8.924355549998929e-07,9.421992989822133e-07,1.8900954702376063e-06
